Código_Distrito;Designação_Distrito;Código_Concelho;Designação_Concelho;Code_full;Designação_freguesia;blankVotesPercentage;nullVotesPercentage;percentageVoters;Marcelo Rebelo de Sousa;André Ventura;Ana Gomes;Vitorino Silva;Marisa Matias;Tiago Mayan Gonçalves;João Ferreira
18;Viseu;1801;Armamar;180100;Fontelo;1.15;1.15;43.16;72.52;9.92;9.16;2.29;2.67;0;1.15
18;Viseu;1801;Armamar;180100;Queimada;0;1.87;41.8;62.62;13.08;7.48;3.74;0;6.54;4.67
18;Viseu;1801;Armamar;180100;Queimadela;1.4;0.7;61.9;78.32;8.39;2.8;2.1;0.7;2.8;2.8
18;Viseu;1801;Armamar;180100;Santa Cruz;0;1.19;52.5;60.71;22.62;3.57;7.14;2.38;0;2.38
18;Viseu;1801;Armamar;180100;São Cosmado;1.14;1.14;27.63;76.7;5.68;2.84;3.98;6.25;1.14;1.14
18;Viseu;1801;Armamar;180100;São Martinho das Chãs;2.14;0.53;33.69;65.24;17.65;5.88;4.28;0.53;2.67;1.07
18;Viseu;1801;Armamar;180100;São Romão e Santiago;0;0;35.52;66.99;15.53;4.85;2.91;2.91;1.94;4.85
18;Viseu;1801;Armamar;180100;Vacalar;0;2.44;42.71;68.29;14.63;7.32;2.44;1.22;3.66;0
18;Viseu;1801;Armamar;180100;Vila Seca e Santo Adrião;3.25;1.3;35.65;60.39;11.04;6.49;5.19;1.95;4.55;5.84
18;Viseu;1802;Carregal do Sal;180200;Beijós;2.02;0.87;39.1;65.61;15.03;6.94;3.18;2.89;2.89;0.58
18;Viseu;1802;Carregal do Sal;180200;Cabanas de Viriato;1.3;0.93;38.24;69.7;10.04;9.67;1.86;2.97;2.04;1.49
18;Viseu;1802;Carregal do Sal;180200;Carregal do Sal;1.15;1.15;36.24;65.58;13.33;7.5;3.09;4.41;1.85;1.94
18;Viseu;1802;Carregal do Sal;180200;Oliveira do Conde;1.27;0.82;39.54;67.55;11.18;9.27;2.73;4.45;1.64;1.09
18;Viseu;1802;Carregal do Sal;180200;Parada;0.4;1.21;30.13;72.98;8.87;3.23;4.03;6.45;0.81;2.02
18;Viseu;1803;Castro Daire;180300;Almofala;1.06;0;37.3;88.3;5.32;0;1.06;1.06;2.13;1.06
18;Viseu;1803;Castro Daire;180300;Cabril;0.84;0;33.81;61.34;10.08;17.65;3.36;1.68;0.84;4.2
18;Viseu;1803;Castro Daire;180300;Castro Daire;1.05;0.75;31.04;55.87;20.56;9.71;2.94;4.37;2.56;2.18
18;Viseu;1803;Castro Daire;180300;Cujó;1.74;0.87;38.33;81.74;10.43;1.74;1.74;0.87;0.87;0
18;Viseu;1803;Castro Daire;180300;Gosende;0;2.9;38.02;77.54;3.62;5.07;3.62;5.8;0.72;0.72
18;Viseu;1803;Castro Daire;180300;Mamouros, Alva e Ribolhos;0;1.76;36.11;63.52;21.98;5.27;2.86;3.08;0.44;1.1
18;Viseu;1803;Castro Daire;180300;Mezio e Moura Morta;3.05;0.51;40.2;74.62;7.11;4.06;4.57;5.08;0;1.02
18;Viseu;1803;Castro Daire;180300;Mões;1.27;0.85;26.94;64.9;18.39;7.82;3.38;1.9;1.06;0.42
18;Viseu;1803;Castro Daire;180300;Moledo;0.33;0;24.05;71.91;14.05;5.02;5.02;3.01;0.33;0.33
18;Viseu;1803;Castro Daire;180300;Monteiras;1.18;1.18;37.81;56.21;26.04;4.73;5.92;2.96;1.78;0
18;Viseu;1803;Castro Daire;180300;Parada de Ester e Ester;0.4;1.2;32.56;66.14;11.95;10.36;5.18;2.79;0.4;1.59
18;Viseu;1803;Castro Daire;180300;Pepim;2.83;0.94;37.06;81.13;5.66;3.77;1.89;1.89;0.94;0.94
18;Viseu;1803;Castro Daire;180300;Picão e Ermida;2.26;1.13;35.54;75.71;11.3;1.69;3.95;2.82;1.13;0
18;Viseu;1803;Castro Daire;180300;Pinheiro;2.12;1.06;26.96;67.2;14.81;6.35;2.12;4.76;0.53;1.06
18;Viseu;1803;Castro Daire;180300;Reriz e Gafanhão;1.87;1.87;29.36;65.89;16.36;8.41;2.34;0.93;0;2.34
18;Viseu;1803;Castro Daire;180300;São Joaninho;0.69;0;43.28;64.83;16.55;5.52;4.14;4.83;3.45;0
18;Viseu;1804;Cinfães;180400;Alhões, Bustelo, Gralheira e Ramires;1.06;0.71;53.71;68.09;14.54;5.32;3.9;3.55;2.13;0.71
18;Viseu;1804;Cinfães;180400;Cinfães;0.61;0.61;35.32;56.22;11.84;18.47;4.59;3.06;2.55;2.04
18;Viseu;1804;Cinfães;180400;Espadanedo;0.51;1.02;37.49;61.13;8.7;6.65;14.32;3.32;3.32;1.02
18;Viseu;1804;Cinfães;180400;Ferreiros de Tendais;0.52;0.52;36.69;75.13;11.4;5.18;4.66;0.52;1.04;1.04
18;Viseu;1804;Cinfães;180400;Fornelos;0.46;0.91;42.2;67.12;2.28;11.42;12.79;2.28;1.83;0.91
18;Viseu;1804;Cinfães;180400;Moimenta;0;1.21;46.61;67.27;5.45;9.09;12.12;3.03;1.82;0
18;Viseu;1804;Cinfães;180400;Nespereira;1.49;1;36.35;70.15;7.46;7.13;7.13;2.82;1.49;1.33
18;Viseu;1804;Cinfães;180400;Oliveira do Douro;1.75;0.5;33.11;75.25;7.25;4.5;5.75;2.25;1.75;1
18;Viseu;1804;Cinfães;180400;Santiago de Piães;1.04;1.04;25.84;65.8;7.05;12.79;7.05;2.87;1.31;1.04
18;Viseu;1804;Cinfães;180400;São Cristóvão de Nogueira;0.23;0.23;29.38;63.51;10.36;11.71;6.76;2.25;1.13;3.83
18;Viseu;1804;Cinfães;180400;Souselo;0.8;0.93;29.52;59.97;9.57;15.43;8.91;2.13;1.6;0.66
18;Viseu;1804;Cinfães;180400;Tarouquela;0.27;0.81;38.11;72.31;6.18;8.87;8.87;1.08;0.81;0.81
18;Viseu;1804;Cinfães;180400;Tendais;1.53;1.15;41.56;62.07;16.09;11.49;3.07;2.3;1.92;0.38
18;Viseu;1804;Cinfães;180400;Travanca;1.19;0.4;36.93;62.85;12.25;13.04;5.53;1.98;2.37;0.4
18;Viseu;1805;Lamego;180500;Avões;2.53;2.02;39.76;50.51;12.63;3.54;3.03;3.03;0.51;22.22
18;Viseu;1805;Lamego;180500;Bigorne, Magueija e Pretarouca;1;1.34;46;67.22;10.37;6.69;4.35;5.02;0;4.01
18;Viseu;1805;Lamego;180500;Britiande;0.3;0.59;40.82;66.86;12.13;9.17;2.66;4.44;1.48;2.37
18;Viseu;1805;Lamego;180500;Cambres;1.25;0.75;24.51;66.58;10.47;7.23;3.49;4.24;3.74;2.24
18;Viseu;1805;Lamego;180500;Cepões, Meijinhos e Melcões;0;1.12;45.56;70.85;11.21;9.64;2.47;2.91;0.67;1.12
18;Viseu;1805;Lamego;180500;Ferreirim;1.31;1.96;35.38;68.95;12.09;8.5;2.61;1.96;1.96;0.65
18;Viseu;1805;Lamego;180500;Ferreiros de Avões;0;1.13;43.7;79.1;6.78;3.39;1.13;3.95;0.56;3.95
18;Viseu;1805;Lamego;180500;Figueira;0.78;0;39.51;79.69;8.59;3.13;4.69;1.56;0.78;0.78
18;Viseu;1805;Lamego;180500;Lalim;0;1.23;46.55;70.99;11.11;7.72;4.94;1.54;0.31;2.16
18;Viseu;1805;Lamego;180500;Lamego (Almacave e Sé);0.69;1.04;40.79;59.16;13.93;13.06;2.5;3.41;2.58;3.62
18;Viseu;1805;Lamego;180500;Lazarim;0;1.25;55.81;75;15.83;1.67;5;0.83;0;0.42
18;Viseu;1805;Lamego;180500;Parada do Bispo e Valdigem;0.28;0.83;37.72;69.81;14.13;7.48;1.94;1.66;1.11;2.77
18;Viseu;1805;Lamego;180500;Penajóia;0.38;1.9;30.4;69.96;12.55;7.98;3.42;0.38;1.14;2.28
18;Viseu;1805;Lamego;180500;Penude;0.41;1.24;34.55;70.45;13.02;7.23;1.24;3.93;1.45;1.03
18;Viseu;1805;Lamego;180500;Samodães;0;0;49.69;73.75;12.5;7.5;2.5;1.25;0;2.5
18;Viseu;1805;Lamego;180500;Sande;0.32;0;40.18;65.71;16.83;8.25;0.95;2.22;3.17;2.54
18;Viseu;1805;Lamego;180500;Várzea de Abrunhais;1.28;0;43.82;66.03;13.46;6.41;7.69;2.56;0.64;1.92
18;Viseu;1805;Lamego;180500;Vila Nova de Souto d'El-Rei;0.33;0.66;45.06;70.76;12.29;6.31;1.99;2.66;1.66;3.32
18;Viseu;1806;Mangualde;180600;Abrunhosa-a-Velha;0.76;0;28.82;69.7;10.61;2.27;8.33;3.79;2.27;2.27
18;Viseu;1806;Mangualde;180600;Alcafache;0.68;2.04;37.12;59.52;13.95;10.54;5.78;3.06;1.7;2.72
18;Viseu;1806;Mangualde;180600;Cunha Baixa;0.62;1.54;37.14;70.46;13.85;6.15;2.46;2.77;0.62;1.54
18;Viseu;1806;Mangualde;180600;Espinho;0.66;1.64;32.04;59.67;21.31;4.59;7.21;1.97;0;2.95
18;Viseu;1806;Mangualde;180600;Fornos de Maceira Dão;1.03;0.77;29.04;64.43;14.18;7.99;6.7;1.8;1.29;1.8
18;Viseu;1806;Mangualde;180600;Freixiosa;0;1.25;29.74;52.5;22.5;7.5;7.5;2.5;1.25;5
18;Viseu;1806;Mangualde;180600;Mangualde, Mesquitela e Cunha Alta;1.35;1.44;32.7;55.99;14.8;15.16;3.15;3.35;1.71;3.05
18;Viseu;1806;Mangualde;180600;Moimenta de Maceira Dão e Lobelhe do Mato;2.01;1.72;42.54;62.64;19.83;4.6;4.31;2.59;1.15;1.15
18;Viseu;1806;Mangualde;180600;Quintela de Azurara;0.9;0;44.96;57.85;15.25;8.07;7.62;4.48;3.14;2.69
18;Viseu;1806;Mangualde;180600;Santiago de Cassurrães e Póvoa de Cervães;0.71;0.24;36.02;63.81;10.48;10.48;6.9;3.57;0.71;3.1
18;Viseu;1806;Mangualde;180600;São João da Fresta;0;1.43;36.84;67.14;20;1.43;5.71;0;4.29;0
18;Viseu;1806;Mangualde;180600;Tavares (Chãs, Várzea e Travanca);1.55;1.04;29.9;62.69;22.02;6.74;2.33;2.85;0;0.78
18;Viseu;1807;Moimenta da Beira;180700;Alvite;0.98;1.31;25.1;59.15;12.75;12.09;5.23;3.27;1.63;3.59
18;Viseu;1807;Moimenta da Beira;180700;Arcozelos;2.22;0.56;31.97;69.44;9.44;10;1.11;3.33;3.89;0
18;Viseu;1807;Moimenta da Beira;180700;Baldos;2.74;0;37.24;64.38;21.92;5.48;1.37;4.11;0;0
18;Viseu;1807;Moimenta da Beira;180700;Cabaços;0;2.63;34.55;54.39;24.56;6.14;7.02;0.88;0.88;3.51
18;Viseu;1807;Moimenta da Beira;180700;Caria;0.6;1.81;32.81;72.89;10.84;5.42;3.01;1.2;3.01;1.2
18;Viseu;1807;Moimenta da Beira;180700;Castelo;0;1.2;28.82;75.9;6.02;4.82;8.43;3.61;0;0
18;Viseu;1807;Moimenta da Beira;180700;Leomil;1.85;0.62;34.65;62.15;20.62;6.77;0.92;1.54;2.46;3.08
18;Viseu;1807;Moimenta da Beira;180700;Moimenta da Beira;1.08;0.32;32.1;55.4;17.93;13.61;2.38;3.89;2.16;3.24
18;Viseu;1807;Moimenta da Beira;180700;Paradinha e Nagosa;0;0;42.42;73.47;17.35;4.08;4.08;0;0;1.02
18;Viseu;1807;Moimenta da Beira;180700;Passô;0;0.64;47.15;62.42;13.38;8.92;4.46;4.46;0.64;5.1
18;Viseu;1807;Moimenta da Beira;180700;Pêra Velha, Aldeia de Nacomba e Ariz;2.05;2.05;36.52;73.85;11.79;4.1;1.54;3.08;1.03;0.51
18;Viseu;1807;Moimenta da Beira;180700;Peva e Segões;0.8;0.4;41.81;77.6;11.6;2.8;3.6;2.4;0.4;0.4
18;Viseu;1807;Moimenta da Beira;180700;Sarzedo;0;2;35.46;70;8;4;12;2;0;2
18;Viseu;1807;Moimenta da Beira;180700;Sever;1.09;1.64;37.12;73.77;10.38;2.73;6.01;1.64;1.09;1.64
18;Viseu;1807;Moimenta da Beira;180700;Vila da Rua;0.49;0;34.51;70.39;14.08;7.77;0.49;5.34;0.49;0.97
18;Viseu;1807;Moimenta da Beira;180700;Vilar;0;0;25.5;69.9;17.48;7.77;0;3.88;0;0.97
18;Viseu;1808;Mortágua;180800;Cercosa;0.9;0;39.08;80.18;3.6;9.91;0.9;3.6;0;0.9
18;Viseu;1808;Mortágua;180800;Espinho;2.44;0;31.39;62.8;10.37;10.06;3.66;4.88;3.35;2.44
18;Viseu;1808;Mortágua;180800;Marmeleira;1.61;1.08;42.56;62.37;6.45;20.97;1.61;3.76;1.08;1.08
18;Viseu;1808;Mortágua;180800;Mortágua, Vale de Remígio, Cortegaça e Almaça;2.66;0.82;42.11;60.05;8.45;14.38;2.52;6.07;1.91;3.14
18;Viseu;1808;Mortágua;180800;Pala;3;1.33;33.71;64.33;11.67;8;5.33;4.67;0.67;1
18;Viseu;1808;Mortágua;180800;Sobral;2.43;0.54;36.58;70.54;8.65;7.16;3.11;4.86;1.62;1.08
18;Viseu;1808;Mortágua;180800;Trezói;1.43;1.43;39;74.29;8.57;4.29;4.29;2.14;1.43;2.14
18;Viseu;1809;Nelas;180900;Canas de Senhorim;0.9;1.06;39.38;60.51;10.79;12.51;3.35;4.33;1.96;4.58
18;Viseu;1809;Nelas;180900;Carvalhal Redondo e Aguieira;1.03;1.03;35.06;72.84;11.73;7;1.85;1.85;0.41;2.26
18;Viseu;1809;Nelas;180900;Lapa do Lobo;1.63;0.82;36.62;68.16;6.94;10.61;2.86;2.04;2.45;4.49
18;Viseu;1809;Nelas;180900;Nelas;1.18;0.68;37.97;59.35;16.16;11.62;3.54;3.42;1.93;2.11
18;Viseu;1809;Nelas;180900;Santar e Moreira;0.73;1.28;37.41;69.36;12.48;8.62;2.39;2.75;0.92;1.47
18;Viseu;1809;Nelas;180900;Senhorim;2.73;0.3;29.78;69.39;13.94;4.24;3.03;2.12;2.42;1.82
18;Viseu;1809;Nelas;180900;Vilar Seco;0.32;0.95;49.38;69.09;16.09;5.68;1.58;3.15;1.58;1.58
18;Viseu;1810;Oliveira de Frades;181000;Arca e Varzielas;4.37;1.19;41.72;54.76;22.62;6.75;4.37;3.57;1.19;1.19
18;Viseu;1810;Oliveira de Frades;181000;Arcozelo das Maias;1.94;0.49;33.69;62.86;15.53;8.74;2.43;5.1;1.21;1.7
18;Viseu;1810;Oliveira de Frades;181000;Destriz e Reigoso;2.11;0;40.31;68.35;10.13;10.97;3.8;2.95;0.42;1.27
18;Viseu;1810;Oliveira de Frades;181000;Oliveira de Frades, Souto de Lafões e Sejães;1.39;1.39;38.99;61.92;13.24;10.29;3.72;3.56;1.86;2.63
18;Viseu;1810;Oliveira de Frades;181000;Pinheiro;1.16;0.7;39.47;68.68;13.69;8.12;2.78;1.62;1.16;2.09
18;Viseu;1810;Oliveira de Frades;181000;Ribeiradio;0.81;1.62;45.08;70.08;10.78;6.74;4.04;2.43;1.89;1.62
18;Viseu;1810;Oliveira de Frades;181000;São João da Serra;1.48;0.74;30.41;74.07;13.33;3.7;1.48;2.96;1.48;0.74
18;Viseu;1810;Oliveira de Frades;181000;São Vicente de Lafões;1.98;0.79;37.06;65.87;17.46;6.75;3.57;1.98;1.19;0.4
18;Viseu;1811;Penalva do Castelo;181100;Antas e Matela;3.11;1.24;38.06;71.43;8.7;6.21;7.45;1.24;0.62;0
18;Viseu;1811;Penalva do Castelo;181100;Castelo de Penalva;0.85;1.7;27.61;66.81;10.64;8.51;5.11;1.7;2.98;1.7
18;Viseu;1811;Penalva do Castelo;181100;Esmolfe;1.26;1.26;35.97;74.21;6.29;10.69;2.52;0;1.89;1.89
18;Viseu;1811;Penalva do Castelo;181100;Germil;0;1.48;36.1;58.52;20.74;8.15;2.22;2.22;2.96;3.7
18;Viseu;1811;Penalva do Castelo;181100;Ínsua;1.29;1.44;36.12;61.87;12.09;11.65;3.74;3.74;1.87;2.3
18;Viseu;1811;Penalva do Castelo;181100;Lusinde;1.02;0;43.17;70.41;11.22;11.22;0;0;2.04;4.08
18;Viseu;1811;Penalva do Castelo;181100;Pindo;1.1;1.1;31.99;69.78;12.45;5.49;3.66;2.01;1.47;2.93
18;Viseu;1811;Penalva do Castelo;181100;Real;2.11;1.05;38.93;70.53;11.58;7.37;1.05;3.16;0;3.16
18;Viseu;1811;Penalva do Castelo;181100;Sezures;1.44;1.91;28.28;66.03;10.53;11.96;3.35;0.96;0.96;2.87
18;Viseu;1811;Penalva do Castelo;181100;Trancozelos;0.99;0.99;39.45;80.2;6.93;4.95;3.96;0.99;0.99;0
18;Viseu;1811;Penalva do Castelo;181100;Vila Cova do Covelo/Mareco;1.57;1.57;39.44;77.17;7.09;6.3;3.94;1.57;0;0.79
18;Viseu;1812;Penedono;181200;Antas e Ourozinho;0;0.78;32.49;65.12;8.53;6.2;8.53;8.53;0;2.33
18;Viseu;1812;Penedono;181200;Beselga;0;7.78;29.22;68.89;4.44;12.22;3.33;2.22;1.11;0
18;Viseu;1812;Penedono;181200;Castainço;0;1.89;35.1;45.28;18.87;13.21;7.55;11.32;0;1.89
18;Viseu;1812;Penedono;181200;Penedono e Granja;0;1.38;32.5;50.41;12.95;19.01;5.79;4.41;3.31;2.75
18;Viseu;1812;Penedono;181200;Penela da Beira;1.92;0.96;31.61;67.31;9.62;2.88;7.69;5.77;2.88;0.96
18;Viseu;1812;Penedono;181200;Póvoa de Penela;0.78;0.78;38.32;78.91;7.81;2.34;3.91;2.34;0.78;2.34
18;Viseu;1812;Penedono;181200;Souto;0.93;0.93;38.49;67.29;11.21;6.54;5.61;3.74;2.8;0.93
18;Viseu;1813;Resende;181300;Anreade e São Romão de Aregos;0.94;1.13;43.37;70.75;9.62;8.68;6.04;0.94;1.13;0.75
18;Viseu;1813;Resende;181300;Barrô;1.18;1.18;22.96;61.54;15.98;10.06;4.73;2.37;1.18;1.78
18;Viseu;1813;Resende;181300;Cárquere;1.06;2.47;38.71;73.85;8.83;5.65;2.83;1.41;0;3.89
18;Viseu;1813;Resende;181300;Felgueiras e Feirão;0;0.56;48.9;62.92;10.11;3.37;7.87;2.25;1.12;11.8
18;Viseu;1813;Resende;181300;Freigil e Miomães;0.32;1.62;48.2;76.62;7.47;8.44;4.87;0.32;0;0.32
18;Viseu;1813;Resende;181300;Ovadas e Panchorra;0.72;0;44.95;83.33;3.62;2.9;5.8;0.72;0.72;2.17
18;Viseu;1813;Resende;181300;Paus;0.9;0;24.94;63.06;7.21;17.12;8.11;1.8;0;1.8
18;Viseu;1813;Resende;181300;Resende;1.39;0.89;35.09;61.98;10.2;14.55;4.95;1.98;2.08;1.98
18;Viseu;1813;Resende;181300;São Cipriano;1.03;0.34;45.05;68.38;14.43;6.87;5.84;1.72;0.69;0.69
18;Viseu;1813;Resende;181300;São João de Fontoura;0.63;1.26;23.01;74.21;13.84;1.89;5.66;1.26;0.63;0.63
18;Viseu;1813;Resende;181300;São Martinho de Mouros;0.6;0.91;21.75;74.02;10.27;5.44;5.74;2.42;0.3;0.3
18;Viseu;1814;Santa Comba Dão;181400;Ovoa e Vimieiro;0.92;0.37;36.63;65.5;11.93;9.54;3.67;5.14;2.2;0.73
18;Viseu;1814;Santa Comba Dão;181400;Pinheiro de Ázere;3.19;1.86;47.12;68.62;8.51;7.45;3.19;4.79;1.06;1.33
18;Viseu;1814;Santa Comba Dão;181400;Santa Comba Dão e Couto do Mosteiro;2.46;1.14;39.3;62.33;13.31;10.79;2.9;3.79;2.02;1.26
18;Viseu;1814;Santa Comba Dão;181400;São Joaninho;1.94;0;36.61;62.88;11.36;12.47;5.54;3.32;1.94;0.55
18;Viseu;1814;Santa Comba Dão;181400;São João de Areias;0.71;1.77;31.44;68.14;10.09;7.61;2.48;4.42;2.12;2.65
18;Viseu;1814;Santa Comba Dão;181400;Treixedo e Nagozela;1.06;1.06;37.6;67.02;10.64;11.06;3.4;2.34;2.13;1.28
18;Viseu;1815;São João da Pesqueira;181500;Castanheiro do Sul;0;0;43.48;72.5;7.5;11.25;1.88;5;0;1.88
18;Viseu;1815;São João da Pesqueira;181500;Ervedosa do Douro;0;0.35;26.18;62.68;12.32;11.27;6.69;3.87;0.7;2.11
18;Viseu;1815;São João da Pesqueira;181500;Nagozelo do Douro;0.64;0.64;45.35;57.05;1.92;5.13;26.28;3.85;1.92;2.56
18;Viseu;1815;São João da Pesqueira;181500;Paredes da Beira;0.51;1.03;37.43;73.33;9.74;2.05;7.18;4.1;1.03;1.03
18;Viseu;1815;São João da Pesqueira;181500;Riodades;0;0.68;32.23;82.88;4.79;4.79;2.05;2.74;1.37;0.68
18;Viseu;1815;São João da Pesqueira;181500;São João da Pesqueira e Várzea de Trevões;1.58;1.15;35.22;57.02;15.76;10.74;4.44;3.87;3.87;1.58
18;Viseu;1815;São João da Pesqueira;181500;Soutelo do Douro;2.84;0.47;56.42;60.66;12.8;5.21;9.48;2.84;4.74;0.95
18;Viseu;1815;São João da Pesqueira;181500;Trevões e Espinhosa;0.96;2.87;37.06;76.56;3.35;3.83;3.83;3.35;2.87;2.39
18;Viseu;1815;São João da Pesqueira;181500;Vale de Figueira;0;2.04;26.7;69.39;4.08;7.14;4.08;5.1;4.08;4.08
18;Viseu;1815;São João da Pesqueira;181500;Valongo dos Azeites;1.32;1.32;33.93;68.42;5.26;7.89;5.26;2.63;2.63;5.26
18;Viseu;1815;São João da Pesqueira;181500;Vilarouco e Pereiros;0.65;3.23;40.05;72.9;8.39;6.45;5.81;1.29;0;1.29
18;Viseu;1816;São Pedro do Sul;181600;Bordonhos;1.38;0.92;45.68;60.37;7.83;11.06;7.37;5.99;2.3;2.76
18;Viseu;1816;São Pedro do Sul;181600;Carvalhais e Candal;1.19;0.4;36;68.45;10.12;9.92;4.37;2.38;2.38;0.79
18;Viseu;1816;São Pedro do Sul;181600;Figueiredo de Alva;1.06;0;37.63;58.3;20.49;9.54;3.89;4.95;0.71;1.06
18;Viseu;1816;São Pedro do Sul;181600;Manhouce;0;0;23.62;68.49;8.9;6.85;3.42;5.48;1.37;5.48
18;Viseu;1816;São Pedro do Sul;181600;Pindelo dos Milagres;0.77;1.54;39.33;75.77;8.08;4.62;4.23;2.69;0.77;1.54
18;Viseu;1816;São Pedro do Sul;181600;Pinho;0.66;1;43.43;66.78;14.29;3.99;5.98;3.99;1.66;1.66
18;Viseu;1816;São Pedro do Sul;181600;Santa Cruz da Trapa e São Cristóvão de Lafões;1.45;0.97;29.93;62.95;8.47;10.9;4.36;6.05;1.69;3.15
18;Viseu;1816;São Pedro do Sul;181600;São Félix;0;1.64;34.66;67.21;6.56;11.48;5.74;2.46;4.1;0.82
18;Viseu;1816;São Pedro do Sul;181600;São Martinho das Moitas e Covas do Rio;0;0;36.81;68.87;11.32;5.66;7.55;1.89;0.94;3.77
18;Viseu;1816;São Pedro do Sul;181600;São Pedro do Sul, Várzea e Baiões;2.09;1.24;39.89;58.15;10.64;13.77;3.08;3.63;3.43;3.98
18;Viseu;1816;São Pedro do Sul;181600;Serrazes;2.66;0.76;28.77;61.98;14.45;6.84;5.32;3.42;2.28;2.28
18;Viseu;1816;São Pedro do Sul;181600;Sul;0.6;1.2;36.99;71.26;11.68;5.99;3.59;1.8;1.5;2.4
18;Viseu;1816;São Pedro do Sul;181600;Valadares;1.8;1.8;39.49;67.27;11.87;7.19;3.6;1.08;5.04;0.36
18;Viseu;1816;São Pedro do Sul;181600;Vila Maior;1.62;1.08;45.29;68.92;6.76;7.84;4.86;3.78;2.16;2.97
18;Viseu;1817;Sátão;181700;Águas Boas e Forles;0.75;0.75;49.08;69.4;11.94;5.97;2.99;2.24;2.99;2.99
18;Viseu;1817;Sátão;181700;Avelal;0.63;1.25;38.74;66.88;18.13;2.5;4.38;1.25;3.75;1.25
18;Viseu;1817;Sátão;181700;Ferreira de Aves;0.37;1.12;20.88;66.48;17.69;4.66;2.61;3.17;2.61;1.3
18;Viseu;1817;Sátão;181700;Mioma;1.32;1.32;29.35;53.44;24.34;6.61;4.23;3.7;3.44;1.59
18;Viseu;1817;Sátão;181700;Rio de Moinhos;0.29;0.57;36.69;72.29;7.43;11.43;1.71;3.14;1.43;1.71
18;Viseu;1817;Sátão;181700;Romãs, Decermilo e Vila Longa;1.29;1.29;25.85;68.22;14.73;7.49;4.39;1.55;0.26;0.78
18;Viseu;1817;Sátão;181700;São Miguel de Vila Boa;1;0.8;38.88;64.06;15.26;7.63;4.62;4.02;1.2;1.41
18;Viseu;1817;Sátão;181700;Sátão;0.39;1.09;31.53;59.74;14.64;10.05;3.74;3.97;3.97;2.41
18;Viseu;1817;Sátão;181700;Silvã de Cima;1.17;0.58;33.2;63.16;21.64;4.09;5.85;2.34;0.58;0.58
18;Viseu;1818;Sernancelhe;181800;Arnas;0.94;0;46.9;78.3;3.77;4.72;6.6;2.83;1.89;0.94
18;Viseu;1818;Sernancelhe;181800;Carregal;1.38;0.69;33.11;76.55;12.41;2.76;2.76;2.76;0.69;0
18;Viseu;1818;Sernancelhe;181800;Chosendo;0;2.56;26.99;73.08;8.97;2.56;8.97;1.28;0;2.56
18;Viseu;1818;Sernancelhe;181800;Cunha;4.76;3.17;41.72;70.63;15.08;1.59;3.17;0.79;0;0.79
18;Viseu;1818;Sernancelhe;181800;Faia;1.75;1.75;36.77;61.4;17.54;5.26;1.75;7.02;0;3.51
18;Viseu;1818;Sernancelhe;181800;Ferreirim e Macieira;0.91;0.46;39.89;75.8;10.96;3.2;5.48;1.83;1.37;0
18;Viseu;1818;Sernancelhe;181800;Fonte Arcada e Escurquela;0;0.62;49.24;81.37;9.32;3.73;0.62;1.86;1.86;0.62
18;Viseu;1818;Sernancelhe;181800;Granjal;0.97;0;40.71;70.87;16.5;3.88;5.83;0.97;0;0.97
18;Viseu;1818;Sernancelhe;181800;Lamosa;1.3;1.3;49.68;66.23;9.09;12.99;2.6;6.49;0;0
18;Viseu;1818;Sernancelhe;181800;Penso e Freixinho;0.65;0;45.59;65.16;16.13;4.52;6.45;2.58;2.58;1.94
18;Viseu;1818;Sernancelhe;181800;Quintela;0.88;1.75;40;74.56;9.65;4.39;8.77;0;0;0
18;Viseu;1818;Sernancelhe;181800;Sernancelhe e Sarzeda;2.46;0.82;40.29;70.16;10.82;6.23;4.75;1.64;2.13;0.98
18;Viseu;1818;Sernancelhe;181800;Vila da Ponte;0.68;4.76;34.59;64.63;18.37;3.4;5.44;1.36;1.36;0
18;Viseu;1819;Tabuaço;181900;Adorigo;3.41;0;33.08;73.86;12.5;0;2.27;6.82;0;1.14
18;Viseu;1819;Tabuaço;181900;Arcos;0;0;49.68;88.31;3.9;7.79;0;0;0;0
18;Viseu;1819;Tabuaço;181900;Barcos e Santa Leocádia;0.41;1.24;42.76;66.53;13.22;4.13;6.2;5.37;1.24;1.65
18;Viseu;1819;Tabuaço;181900;Chavães;0;1.57;41.5;76.38;12.6;3.15;0.79;3.94;0.79;0.79
18;Viseu;1819;Tabuaço;181900;Desejosa;1.85;1.85;40;59.26;7.41;5.56;18.52;3.7;0;1.85
18;Viseu;1819;Tabuaço;181900;Granja do Tedo;2.33;0;59.72;79.07;5.81;4.65;4.65;2.33;0;1.16
18;Viseu;1819;Tabuaço;181900;Longa;2.5;0;33.76;76.25;15;1.25;1.25;2.5;1.25;0
18;Viseu;1819;Tabuaço;181900;Paradela e Granjinha;0;3.64;43.31;80;14.55;0;0;1.82;0;0
18;Viseu;1819;Tabuaço;181900;Pinheiros e Vale de Figueira;1.53;0.76;55.51;68.7;6.87;5.34;6.11;1.53;7.63;1.53
18;Viseu;1819;Tabuaço;181900;Sendim;0;1.42;31.74;61.79;16.98;7.55;6.6;1.89;0.94;2.83
